IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
104.18.254.149,4,3,0.25,191.56,0.00
172.67.99.145,4,3,0.25,191.60,0.00
172.66.207.180,4,3,0.25,191.63,0.00
104.16.65.128,4,3,0.25,191.66,0.00
172.67.84.44,4,3,0.25,191.69,0.00
104.21.33.143,4,3,0.25,191.78,0.00
172.67.201.235,4,3,0.25,191.80,0.00
104.23.105.85,4,3,0.25,191.80,0.00
104.24.1.161,4,3,0.25,191.83,0.00
172.67.58.60,4,3,0.25,191.85,0.00
104.21.114.98,4,3,0.25,191.90,0.00
104.21.35.89,4,3,0.25,191.92,0.00
104.22.54.227,4,3,0.25,192.09,0.00
172.65.189.78,4,3,0.25,192.22,0.00
104.26.4.93,4,3,0.25,192.25,0.00
172.65.173.158,4,3,0.25,192.39,0.00
104.27.67.152,4,3,0.25,192.46,0.00
172.67.229.184,4,3,0.25,192.50,0.00
172.65.39.158,4,3,0.25,192.52,0.00
104.27.31.30,4,3,0.25,192.56,0.00
104.24.12.197,4,3,0.25,192.58,0.00
172.67.243.78,4,3,0.25,192.61,0.00
104.17.74.10,4,3,0.25,192.62,0.00
172.67.178.10,4,3,0.25,192.65,0.00
104.20.166.82,4,3,0.25,192.66,0.00
172.65.152.240,4,3,0.25,192.78,0.00
104.24.154.76,4,3,0.25,193.13,0.00
172.67.74.106,4,3,0.25,193.41,0.00
104.17.204.19,4,3,0.25,193.66,0.00
172.67.182.193,4,3,0.25,193.69,0.00
104.16.38.12,4,3,0.25,193.97,0.00
104.25.209.52,4,3,0.25,193.98,0.00
104.21.21.164,4,3,0.25,194.01,0.00
104.24.169.90,4,3,0.25,194.02,0.00
104.16.100.178,4,3,0.25,194.20,0.00
104.24.88.135,4,3,0.25,194.28,0.00
104.20.214.225,4,3,0.25,194.32,0.00
172.67.92.9,4,3,0.25,194.45,0.00
104.25.157.65,4,3,0.25,194.47,0.00
104.25.160.109,4,3,0.25,194.50,0.00
104.20.110.123,4,3,0.25,194.52,0.00
172.65.21.129,4,3,0.25,194.69,0.00
104.24.226.23,4,3,0.25,195.05,0.00
172.67.203.25,4,3,0.25,195.09,0.00
104.25.203.196,4,3,0.25,195.22,0.00
141.101.113.108,4,3,0.25,195.27,0.00
104.24.252.95,4,3,0.25,195.27,0.00
104.19.159.124,4,3,0.25,195.33,0.00
172.67.227.120,4,3,0.25,195.47,0.00
104.21.64.35,4,3,0.25,195.58,0.00
104.25.234.100,4,3,0.25,195.68,0.00
104.21.119.206,4,3,0.25,195.85,0.00
172.67.78.169,4,3,0.25,195.91,0.00
104.21.127.49,4,3,0.25,195.92,0.00
104.20.244.187,4,3,0.25,196.08,0.00
104.19.187.19,4,3,0.25,196.09,0.00
104.20.49.14,4,3,0.25,196.18,0.00
172.67.135.43,4,3,0.25,196.22,0.00
172.65.41.33,4,3,0.25,196.24,0.00
104.20.62.49,4,3,0.25,196.35,0.00
104.21.29.17,4,3,0.25,196.36,0.00
104.27.114.158,4,3,0.25,196.42,0.00
104.20.174.225,4,3,0.25,196.58,0.00
104.24.16.6,4,3,0.25,196.65,0.00
104.20.108.233,4,3,0.25,196.67,0.00
172.67.247.5,4,3,0.25,196.74,0.00
172.65.239.107,4,3,0.25,196.75,0.00
104.21.223.59,4,3,0.25,196.78,0.00
104.23.104.203,4,3,0.25,196.78,0.00
172.67.148.200,4,3,0.25,196.91,0.00
172.67.142.38,4,3,0.25,196.99,0.00
172.67.221.26,4,3,0.25,197.14,0.00
104.26.9.56,4,3,0.25,197.14,0.00
172.67.25.238,4,3,0.25,197.30,0.00
104.19.185.123,4,3,0.25,197.31,0.00
104.18.76.176,4,3,0.25,197.33,0.00
104.20.245.16,4,3,0.25,197.45,0.00
172.66.173.171,4,3,0.25,197.46,0.00
172.67.105.32,4,3,0.25,197.51,0.00
104.18.109.11,4,3,0.25,197.54,0.00
188.114.97.108,4,3,0.25,197.54,0.00
104.25.248.16,4,3,0.25,197.58,0.00
104.21.88.240,4,3,0.25,197.58,0.00
104.23.112.121,4,3,0.25,197.72,0.00
104.20.78.239,4,3,0.25,197.76,0.00
104.25.5.191,4,3,0.25,197.93,0.00
172.67.104.61,4,3,0.25,197.93,0.00
172.66.213.162,4,3,0.25,197.93,0.00
172.67.226.178,4,3,0.25,197.95,0.00
104.21.6.101,4,3,0.25,197.96,0.00
104.25.150.222,4,3,0.25,197.98,0.00
104.21.87.209,4,3,0.25,198.01,0.00
172.65.203.137,4,3,0.25,198.01,0.00
104.27.49.222,4,3,0.25,198.09,0.00
104.27.14.22,4,3,0.25,198.14,0.00
172.65.23.79,4,3,0.25,198.17,0.00
172.67.184.32,4,3,0.25,198.22,0.00
104.17.136.37,4,3,0.25,198.32,0.00
104.19.160.138,4,3,0.25,198.33,0.00
172.67.242.130,4,3,0.25,198.45,0.00
104.24.197.3,4,3,0.25,198.46,0.00
104.24.37.130,4,3,0.25,198.63,0.00
172.67.204.160,4,3,0.25,198.70,0.00
104.25.113.19,4,3,0.25,198.70,0.00
172.65.20.51,4,3,0.25,198.75,0.00
172.66.148.244,4,3,0.25,198.78,0.00
104.21.118.102,4,3,0.25,198.84,0.00
104.27.18.246,4,3,0.25,198.88,0.00
172.67.254.242,4,3,0.25,198.94,0.00
104.21.63.29,4,3,0.25,199.03,0.00
104.27.79.215,4,3,0.25,199.08,0.00
104.20.227.194,4,3,0.25,199.11,0.00
104.24.146.140,4,3,0.25,199.21,0.00
104.23.116.243,4,3,0.25,199.24,0.00
104.27.204.97,4,3,0.25,199.33,0.00
172.65.60.158,4,3,0.25,199.39,0.00
104.20.229.229,4,3,0.25,199.48,0.00
172.65.5.59,4,3,0.25,199.55,0.00
172.67.207.68,4,3,0.25,199.69,0.00
104.25.192.101,4,3,0.25,199.76,0.00
104.20.97.193,4,3,0.25,199.78,0.00
104.21.218.117,4,3,0.25,199.86,0.00
104.20.63.61,4,3,0.25,199.99,0.00
104.26.5.29,4,3,0.25,200.01,0.00
104.16.80.120,4,3,0.25,200.25,0.00
104.20.163.0,4,3,0.25,200.43,0.00
104.21.45.203,4,3,0.25,200.53,0.00
172.67.209.110,4,3,0.25,200.66,0.00
172.67.252.244,4,3,0.25,200.88,0.00
172.66.2.54,4,3,0.25,200.95,0.00
104.21.66.231,4,3,0.25,201.07,0.00
104.20.28.242,4,3,0.25,201.08,0.00
104.24.190.234,4,3,0.25,201.10,0.00
172.67.68.140,4,3,0.25,201.10,0.00
104.27.105.56,4,3,0.25,201.16,0.00
172.65.156.197,4,3,0.25,201.25,0.00
104.21.107.139,4,3,0.25,201.28,0.00
172.67.230.20,4,3,0.25,201.29,0.00
104.24.49.229,4,3,0.25,201.36,0.00
104.24.239.44,4,3,0.25,201.47,0.00
104.21.59.223,4,3,0.25,201.51,0.00
172.67.82.173,4,3,0.25,201.68,0.00
104.24.39.244,4,3,0.25,201.88,0.00
172.67.225.160,4,3,0.25,202.33,0.00
104.21.67.44,4,3,0.25,202.37,0.00
172.67.205.195,4,3,0.25,202.48,0.00
104.25.73.10,4,3,0.25,202.67,0.00
172.65.85.240,4,3,0.25,202.71,0.00
104.24.133.104,4,3,0.25,202.79,0.00
172.65.49.63,4,3,0.25,202.83,0.00
104.27.193.107,4,3,0.25,203.01,0.00
172.67.128.8,4,3,0.25,203.01,0.00
172.67.88.162,4,3,0.25,203.04,0.00
172.65.184.178,4,3,0.25,203.12,0.00
104.25.171.169,4,3,0.25,203.37,0.00
104.20.54.155,4,3,0.25,203.40,0.00
172.65.92.137,4,3,0.25,203.78,0.00
104.21.3.83,4,3,0.25,203.84,0.00
172.67.47.211,4,3,0.25,203.85,0.00
104.16.98.82,4,3,0.25,204.04,0.00
172.66.167.85,4,3,0.25,204.18,0.00
104.20.220.187,4,3,0.25,204.20,0.00
104.23.99.171,4,3,0.25,204.29,0.00
172.67.241.31,4,3,0.25,204.29,0.00
104.20.242.91,4,3,0.25,204.35,0.00
104.25.151.227,4,3,0.25,204.35,0.00
172.67.76.40,4,3,0.25,204.51,0.00
104.23.111.136,4,3,0.25,204.52,0.00
104.20.84.40,4,3,0.25,204.63,0.00
104.22.52.124,4,3,0.25,204.69,0.00
172.66.197.111,4,3,0.25,204.81,0.00
104.22.32.188,4,3,0.25,204.99,0.00
172.67.163.95,4,3,0.25,205.05,0.00
104.21.82.49,4,3,0.25,205.14,0.00
172.67.202.127,4,3,0.25,205.24,0.00
104.21.83.57,4,3,0.25,205.36,0.00
172.65.179.69,4,3,0.25,205.38,0.00
172.67.90.120,4,3,0.25,205.55,0.00
172.67.216.23,4,3,0.25,205.63,0.00
104.21.17.125,4,3,0.25,205.98,0.00
104.21.62.61,4,3,0.25,206.13,0.00
104.18.238.175,4,3,0.25,206.14,0.00
104.23.100.168,4,3,0.25,206.14,0.00
172.65.242.132,4,3,0.25,206.15,0.00
104.24.224.102,4,3,0.25,206.18,0.00
172.65.36.61,4,3,0.25,206.27,0.00
104.16.152.182,4,3,0.25,206.30,0.00
104.24.161.144,4,3,0.25,206.43,0.00
104.16.156.137,4,3,0.25,206.61,0.00
104.17.154.130,4,3,0.25,206.70,0.00
172.65.63.140,4,3,0.25,206.86,0.00
172.66.162.237,4,3,0.25,206.95,0.00
104.25.76.200,4,3,0.25,206.97,0.00
104.17.226.118,4,3,0.25,207.02,0.00
104.21.76.38,4,3,0.25,207.24,0.00
104.17.66.131,4,3,0.25,207.28,0.00
104.21.55.157,4,3,0.25,207.31,0.00
104.24.68.42,4,3,0.25,207.31,0.00
172.67.224.91,4,3,0.25,207.34,0.00
104.21.201.181,4,3,0.25,207.39,0.00
104.21.24.143,4,3,0.25,207.50,0.00
104.21.206.106,4,3,0.25,207.70,0.00
172.67.102.144,4,3,0.25,207.73,0.00
172.67.143.204,4,3,0.25,207.84,0.00
172.67.235.27,4,3,0.25,207.86,0.00
104.27.20.57,4,3,0.25,207.99,0.00
172.65.234.151,4,3,0.25,208.02,0.00
172.65.248.113,4,3,0.25,208.08,0.00
104.25.70.88,4,3,0.25,208.16,0.00
172.67.14.221,4,3,0.25,208.30,0.00
104.24.38.119,4,3,0.25,208.40,0.00
104.19.235.61,4,3,0.25,208.70,0.00
104.17.214.171,4,3,0.25,208.89,0.00
172.66.0.51,4,3,0.25,209.01,0.00
104.17.64.101,4,3,0.25,209.23,0.00
104.27.16.202,4,3,0.25,209.41,0.00
172.65.153.137,4,3,0.25,209.49,0.00
162.159.32.67,4,3,0.25,209.74,0.00
104.16.42.98,4,3,0.25,209.76,0.00
172.67.10.56,4,3,0.25,210.01,0.00
104.24.15.87,4,3,0.25,210.86,0.00
198.41.221.76,4,3,0.25,210.91,0.00
104.22.41.157,4,3,0.25,211.02,0.00
172.65.208.90,4,3,0.25,211.24,0.00
104.16.28.212,4,3,0.25,212.11,0.00
104.16.36.174,4,3,0.25,212.35,0.00
104.20.31.165,4,3,0.25,212.55,0.00
104.27.119.176,4,3,0.25,212.58,0.00
172.65.252.71,4,3,0.25,212.81,0.00
104.25.108.35,4,3,0.25,212.91,0.00
172.65.254.138,4,3,0.25,213.15,0.00
104.16.94.81,4,3,0.25,213.42,0.00
104.23.98.87,4,3,0.25,213.67,0.00
172.67.228.212,4,3,0.25,213.72,0.00
104.19.227.42,4,3,0.25,214.18,0.00
104.17.162.215,4,3,0.25,214.48,0.00
104.17.243.168,4,3,0.25,215.04,0.00
104.16.19.83,4,3,0.25,215.77,0.00
104.16.159.108,4,3,0.25,217.40,0.00
104.18.243.128,4,3,0.25,217.60,0.00
172.65.224.253,4,3,0.25,218.05,0.00
104.18.101.41,4,3,0.25,218.10,0.00
172.66.1.216,4,3,0.25,218.17,0.00
104.16.147.2,4,3,0.25,218.28,0.00
104.18.97.34,4,3,0.25,218.94,0.00
172.64.53.252,4,3,0.25,219.02,0.00
104.18.149.17,4,3,0.25,219.18,0.00
104.18.98.184,4,3,0.25,219.75,0.00
104.16.48.36,4,3,0.25,220.12,0.00
104.19.172.85,4,3,0.25,220.42,0.00
104.17.135.178,4,3,0.25,221.10,0.00
104.17.225.190,4,3,0.25,221.18,0.00
172.65.236.89,4,3,0.25,221.25,0.00
172.65.228.8,4,3,0.25,221.66,0.00
104.18.50.59,4,3,0.25,221.78,0.00
104.17.242.240,4,3,0.25,222.08,0.00
104.16.67.26,4,3,0.25,222.20,0.00
104.17.245.119,4,3,0.25,222.72,0.00
104.17.234.22,4,3,0.25,223.18,0.00
104.18.100.245,4,3,0.25,224.04,0.00
104.16.58.214,4,3,0.25,224.40,0.00
104.16.75.117,4,3,0.25,225.27,0.00
104.18.44.28,4,3,0.25,225.80,0.00
104.16.56.156,4,3,0.25,226.30,0.00
172.64.78.109,4,3,0.25,227.12,0.00
162.159.24.170,4,3,0.25,227.34,0.00
162.159.51.108,4,3,0.25,227.42,0.00
104.19.151.76,4,3,0.25,230.21,0.00
104.17.248.197,4,3,0.25,230.62,0.00
104.16.8.101,4,3,0.25,231.47,0.00
104.17.174.33,4,3,0.25,231.49,0.00
104.17.60.242,4,3,0.25,231.71,0.00
104.18.213.80,4,3,0.25,231.95,0.00
104.16.212.61,4,3,0.25,232.11,0.00
104.19.239.143,4,3,0.25,232.27,0.00
162.159.2.133,4,3,0.25,232.60,0.00
104.16.13.46,4,3,0.25,232.91,0.00
104.16.74.56,4,3,0.25,233.07,0.00
104.16.153.58,4,3,0.25,234.20,0.00
104.17.228.252,4,3,0.25,234.69,0.00
104.19.180.177,4,3,0.25,234.99,0.00
104.17.156.30,4,3,0.25,235.20,0.00
104.17.78.120,4,3,0.25,235.23,0.00
104.16.148.138,4,3,0.25,235.26,0.00
172.65.222.11,4,3,0.25,235.79,0.00
104.19.169.173,4,3,0.25,235.87,0.00
104.19.153.217,4,3,0.25,235.98,0.00
172.65.220.123,4,3,0.25,236.57,0.00
104.19.222.81,4,3,0.25,237.12,0.00
104.17.118.181,4,3,0.25,237.68,0.00
104.18.206.215,4,3,0.25,238.66,0.00
104.19.232.132,4,3,0.25,238.83,0.00
104.18.180.90,4,3,0.25,239.24,0.00
104.17.211.122,4,3,0.25,241.74,0.00
172.64.84.251,4,3,0.25,243.83,0.00
104.16.92.149,4,3,0.25,244.65,0.00
172.65.231.230,4,3,0.25,245.12,0.00
104.19.158.147,4,3,0.25,247.27,0.00
104.17.160.94,4,3,0.25,247.96,0.00
104.17.255.200,4,3,0.25,251.59,0.00
104.17.151.216,4,3,0.25,252.10,0.00
104.17.254.3,4,3,0.25,252.99,0.00
104.18.173.199,4,3,0.25,253.86,0.00
104.16.22.215,4,3,0.25,254.45,0.00
104.17.127.100,4,3,0.25,255.64,0.00
104.19.179.124,4,3,0.25,256.30,0.00
104.18.200.91,4,3,0.25,256.49,0.00
104.16.151.33,4,3,0.25,256.84,0.00
104.18.237.222,4,3,0.25,257.03,0.00
104.16.101.161,4,3,0.25,257.21,0.00
104.19.234.232,4,3,0.25,258.19,0.00
104.17.235.246,4,3,0.25,258.40,0.00
104.17.73.28,4,3,0.25,258.47,0.00
104.19.166.184,4,3,0.25,259.00,0.00
104.16.37.219,4,3,0.25,259.34,0.00
104.17.239.253,4,3,0.25,259.63,0.00
162.159.25.18,4,3,0.25,260.45,0.00
172.64.155.92,4,3,0.25,260.72,0.00
104.17.153.132,4,3,0.25,261.53,0.00
104.16.216.60,4,3,0.25,262.36,0.00
104.19.237.26,4,3,0.25,263.17,0.00
104.17.209.183,4,3,0.25,263.35,0.00
104.18.102.80,4,3,0.25,263.40,0.00
172.65.240.158,4,3,0.25,263.47,0.00
104.16.145.24,4,3,0.25,263.56,0.00
104.17.237.168,4,3,0.25,263.88,0.00
104.18.233.204,4,3,0.25,265.54,0.00
104.17.169.128,4,3,0.25,266.92,0.00
104.17.166.151,4,3,0.25,269.25,0.00
172.65.244.72,4,3,0.25,269.36,0.00
104.17.215.87,4,3,0.25,271.81,0.00
104.18.106.202,4,3,0.25,273.28,0.00
104.19.233.71,4,3,0.25,273.29,0.00
104.19.236.35,4,3,0.25,274.34,0.00
104.16.45.205,4,3,0.25,274.68,0.00
104.16.146.100,4,3,0.25,275.62,0.00
104.18.171.0,4,3,0.25,276.98,0.00
104.17.105.62,4,3,0.25,277.07,0.00
198.41.207.201,4,3,0.25,277.79,0.00
162.159.13.214,4,3,0.25,278.68,0.00
104.16.179.128,4,3,0.25,280.42,0.00
104.16.181.246,4,3,0.25,282.75,0.00
104.17.229.253,4,3,0.25,283.09,0.00
172.65.237.213,4,3,0.25,285.61,0.00
172.65.216.31,4,3,0.25,287.69,0.00
108.162.192.40,4,3,0.25,293.49,0.00
104.16.43.175,4,3,0.25,293.99,0.00
104.18.169.79,4,3,0.25,296.72,0.00
104.17.47.90,4,3,0.25,299.79,0.00
104.16.61.196,4,3,0.25,300.33,0.00
104.18.255.215,4,3,0.25,304.49,0.00
104.16.184.250,4,3,0.25,308.33,0.00
104.16.199.68,4,3,0.25,315.32,0.00
104.16.137.185,4,3,0.25,322.67,0.00
104.18.88.153,4,3,0.25,340.50,0.00
104.18.196.109,4,3,0.25,366.95,0.00
104.19.102.65,4,2,0.50,149.32,0.00
104.19.81.19,4,2,0.50,151.25,0.00
104.18.250.195,4,2,0.50,153.04,0.00
104.19.91.112,4,2,0.50,153.07,0.00
104.19.95.53,4,2,0.50,153.12,0.00
104.19.87.62,4,2,0.50,153.44,0.00
104.19.90.243,4,2,0.50,153.44,0.00
104.16.2.125,4,2,0.50,153.66,0.00
104.16.0.74,4,2,0.50,154.07,0.00
104.19.16.170,4,2,0.50,154.35,0.00
104.19.23.225,4,2,0.50,154.54,0.00
104.16.70.112,4,2,0.50,154.86,0.00
104.19.155.160,4,2,0.50,155.49,0.00
104.19.86.252,4,2,0.50,155.87,0.00
104.19.89.230,4,2,0.50,156.14,0.00
104.16.69.183,4,2,0.50,157.89,0.00
104.19.10.22,4,2,0.50,158.09,0.00
104.19.204.169,4,2,0.50,158.18,0.00
104.19.78.235,4,2,0.50,158.46,0.00
104.19.200.244,4,2,0.50,159.41,0.00
104.18.9.149,4,2,0.50,159.43,0.00
104.19.97.198,4,2,0.50,159.63,0.00
172.64.80.205,4,2,0.50,159.66,0.00
172.66.45.236,4,2,0.50,160.05,0.00
104.18.21.233,4,2,0.50,160.41,0.00
104.16.113.146,4,2,0.50,160.64,0.00
104.19.60.184,4,2,0.50,160.97,0.00
104.19.84.156,4,2,0.50,161.30,0.00
104.19.254.55,4,2,0.50,161.40,0.00
104.19.37.67,4,2,0.50,161.44,0.00
104.19.252.139,4,2,0.50,161.63,0.00
104.18.118.246,4,2,0.50,161.90,0.00
104.19.94.227,4,2,0.50,162.00,0.00
104.19.133.26,4,2,0.50,162.12,0.00
104.19.142.86,4,2,0.50,162.51,0.00
104.18.115.254,4,2,0.50,162.55,0.00
104.19.191.107,4,2,0.50,162.64,0.00
104.19.27.235,4,2,0.50,162.92,0.00
104.18.114.208,4,2,0.50,163.66,0.00
104.19.47.239,4,2,0.50,163.90,0.00
104.19.228.241,4,2,0.50,164.48,0.00
104.18.36.81,4,2,0.50,164.87,0.00
104.18.120.106,4,2,0.50,165.02,0.00
172.65.233.103,4,2,0.50,165.08,0.00
104.23.132.130,4,2,0.50,165.56,0.00
104.17.172.126,4,2,0.50,165.81,0.00
172.65.193.76,4,2,0.50,166.97,0.00
104.18.27.25,4,2,0.50,167.31,0.00
104.25.202.145,4,2,0.50,167.51,0.00
104.19.221.190,4,2,0.50,167.62,0.00
104.26.2.137,4,2,0.50,167.70,0.00
172.65.125.222,4,2,0.50,168.01,0.00
172.67.126.39,4,2,0.50,168.09,0.00
104.24.168.215,4,2,0.50,168.13,0.00
104.20.175.81,4,2,0.50,168.52,0.00
104.25.201.4,4,2,0.50,168.65,0.00
172.65.204.14,4,2,0.50,168.91,0.00
104.17.52.75,4,2,0.50,168.93,0.00
104.24.214.117,4,2,0.50,169.11,0.00
104.25.198.151,4,2,0.50,169.14,0.00
104.24.150.13,4,2,0.50,169.36,0.00
104.24.189.65,4,2,0.50,169.58,0.00
172.64.176.171,4,2,0.50,169.64,0.00
104.26.10.107,4,2,0.50,169.83,0.00
104.21.229.197,4,2,0.50,170.34,0.00
104.20.231.59,4,2,0.50,170.40,0.00
104.17.178.227,4,2,0.50,170.46,0.00
104.27.24.98,4,2,0.50,170.54,0.00
172.65.89.74,4,2,0.50,170.59,0.00
172.67.79.83,4,2,0.50,170.60,0.00
104.22.61.32,4,2,0.50,170.72,0.00
104.24.162.85,4,2,0.50,170.78,0.00
172.66.44.22,4,2,0.50,170.84,0.00
104.25.77.103,4,2,0.50,170.95,0.00
104.25.36.6,4,2,0.50,171.25,0.00
104.16.112.221,4,2,0.50,171.27,0.00
172.67.125.69,4,2,0.50,171.53,0.00
172.65.91.82,4,2,0.50,171.83,0.00
172.66.172.154,4,2,0.50,172.30,0.00
104.20.172.198,4,2,0.50,172.52,0.00
104.24.193.21,4,2,0.50,172.93,0.00
104.22.56.39,4,2,0.50,173.11,0.00
104.24.171.91,4,2,0.50,173.61,0.00
104.22.10.73,4,2,0.50,174.07,0.00
104.25.59.208,4,2,0.50,174.55,0.00
104.25.128.129,4,2,0.50,174.60,0.00
104.22.31.52,4,2,0.50,174.88,0.00
104.24.47.207,4,2,0.50,174.90,0.00
104.27.30.173,4,2,0.50,174.97,0.00
162.159.195.198,4,2,0.50,175.01,0.00
104.24.203.115,4,2,0.50,175.14,0.00
104.20.176.160,4,2,0.50,175.20,0.00
172.65.115.85,4,2,0.50,175.30,0.00
104.24.52.190,4,2,0.50,175.71,0.00
104.25.107.146,4,2,0.50,175.74,0.00
104.27.26.87,4,2,0.50,175.95,0.00
104.27.33.226,4,2,0.50,176.01,0.00
104.24.209.103,4,2,0.50,176.22,0.00
104.20.178.95,4,2,0.50,176.29,0.00
172.65.119.223,4,2,0.50,176.46,0.00
104.27.127.180,4,2,0.50,176.79,0.00
104.26.1.112,4,2,0.50,176.95,0.00
172.67.116.14,4,2,0.50,176.96,0.00
104.25.110.244,4,2,0.50,177.02,0.00
104.23.141.246,4,2,0.50,177.40,0.00
172.65.172.251,4,2,0.50,177.44,0.00
104.20.2.252,4,2,0.50,177.46,0.00
104.25.172.180,4,2,0.50,177.50,0.00
104.20.74.252,4,2,0.50,178.21,0.00
104.27.22.232,4,2,0.50,178.60,0.00
104.16.115.222,4,2,0.50,178.77,0.00
104.20.1.61,4,2,0.50,178.90,0.00
172.67.107.106,4,2,0.50,179.41,0.00
104.22.51.152,4,2,0.50,179.45,0.00
172.67.115.197,4,2,0.50,180.31,0.00
172.65.67.199,4,2,0.50,180.46,0.00
162.159.34.71,4,2,0.50,180.52,0.00
104.23.131.43,4,2,0.50,180.60,0.00
104.27.83.16,4,2,0.50,180.68,0.00
104.24.31.229,4,2,0.50,180.95,0.00
172.65.88.2,4,2,0.50,181.18,0.00
172.65.177.3,4,2,0.50,181.21,0.00
104.24.247.216,4,2,0.50,181.25,0.00
104.20.217.242,4,2,0.50,181.26,0.00
172.65.178.52,4,2,0.50,181.49,0.00
172.65.80.122,4,2,0.50,181.71,0.00
104.20.71.154,4,2,0.50,181.73,0.00
104.23.119.82,4,2,0.50,181.77,0.00
104.25.254.27,4,2,0.50,181.90,0.00
104.26.13.155,4,2,0.50,181.91,0.00
172.65.132.75,4,2,0.50,181.96,0.00
104.25.220.193,4,2,0.50,181.97,0.00
104.25.148.107,4,2,0.50,182.13,0.00
104.25.184.197,4,2,0.50,182.16,0.00
172.65.158.124,4,2,0.50,182.20,0.00
104.25.169.184,4,2,0.50,182.31,0.00
104.25.13.233,4,2,0.50,182.37,0.00
172.65.84.234,4,2,0.50,182.39,0.00
104.24.202.20,4,2,0.50,182.44,0.00
172.65.149.78,4,2,0.50,182.44,0.00
104.16.167.35,4,2,0.50,182.47,0.00
104.25.170.148,4,2,0.50,182.78,0.00
172.67.20.11,4,2,0.50,182.89,0.00
104.20.125.243,4,2,0.50,182.90,0.00
104.24.211.119,4,2,0.50,182.96,0.00
104.25.156.133,4,2,0.50,182.97,0.00
172.65.64.210,4,2,0.50,182.98,0.00
104.24.216.251,4,2,0.50,183.14,0.00
104.25.206.201,4,2,0.50,183.15,0.00
104.25.187.106,4,2,0.50,183.16,0.00
172.67.73.2,4,2,0.50,183.18,0.00
104.25.10.244,4,2,0.50,183.21,0.00
172.67.52.73,4,2,0.50,183.33,0.00
104.27.27.109,4,2,0.50,183.33,0.00
172.65.154.196,4,2,0.50,183.47,0.00
172.67.120.147,4,2,0.50,183.65,0.00
172.65.90.167,4,2,0.50,183.95,0.00
104.20.90.212,4,2,0.50,183.99,0.00
104.25.90.27,4,2,0.50,184.09,0.00
172.67.146.118,4,2,0.50,184.19,0.00
104.24.54.121,4,2,0.50,184.22,0.00
172.67.54.65,4,2,0.50,184.22,0.00
172.67.38.9,4,2,0.50,184.29,0.00
172.67.55.20,4,2,0.50,184.44,0.00
104.25.229.253,4,2,0.50,184.54,0.00
104.17.231.6,4,2,0.50,184.67,0.00
104.25.196.234,4,2,0.50,184.74,0.00
104.27.34.198,4,2,0.50,184.79,0.00
104.25.12.97,4,2,0.50,184.92,0.00
104.25.224.93,4,2,0.50,184.98,0.00
104.22.23.194,4,2,0.50,185.05,0.00
172.67.95.65,4,2,0.50,185.22,0.00
104.27.104.203,4,2,0.50,185.38,0.00
104.25.99.4,4,2,0.50,185.40,0.00
172.67.111.185,4,2,0.50,185.46,0.00
104.24.221.181,4,2,0.50,185.74,0.00
104.18.244.145,4,2,0.50,185.80,0.00
104.17.38.242,4,2,0.50,185.84,0.00
104.23.113.118,4,2,0.50,185.90,0.00
104.20.213.50,4,2,0.50,186.29,0.00
104.20.38.91,4,2,0.50,186.75,0.00
104.18.184.203,4,2,0.50,186.82,0.00
104.25.180.99,4,2,0.50,187.00,0.00
104.25.95.92,4,2,0.50,187.07,0.00
172.66.168.233,4,2,0.50,187.58,0.00
104.27.74.124,4,2,0.50,187.83,0.00
104.22.78.241,4,2,0.50,188.34,0.00
104.20.218.46,4,2,0.50,188.59,0.00
172.67.214.206,4,2,0.50,188.66,0.00
172.67.189.123,4,2,0.50,188.78,0.00
104.17.45.104,4,2,0.50,188.80,0.00
104.25.112.145,4,2,0.50,188.91,0.00
104.23.130.36,4,2,0.50,188.97,0.00
172.67.190.91,4,2,0.50,189.03,0.00
172.67.31.173,4,2,0.50,189.15,0.00
104.21.50.120,4,2,0.50,189.40,0.00
104.24.27.218,4,2,0.50,189.53,0.00
172.66.192.97,4,2,0.50,189.55,0.00
104.22.6.134,4,2,0.50,189.60,0.00
104.24.5.252,4,2,0.50,189.63,0.00
104.24.6.244,4,2,0.50,189.63,0.00
104.27.194.166,4,2,0.50,189.92,0.00
104.25.167.41,4,2,0.50,189.97,0.00
104.24.149.102,4,2,0.50,190.07,0.00
104.25.23.88,4,2,0.50,190.10,0.00
172.67.112.88,4,2,0.50,190.15,0.00
104.27.23.127,4,2,0.50,190.19,0.00
104.21.5.244,4,2,0.50,190.27,0.00
104.25.78.204,4,2,0.50,190.27,0.00
104.23.127.25,4,2,0.50,190.39,0.00
104.21.94.143,4,2,0.50,190.44,0.00
104.25.199.238,4,2,0.50,190.45,0.00
104.20.186.152,4,2,0.50,190.51,0.00
104.22.21.34,4,2,0.50,190.55,0.00
172.65.166.139,4,2,0.50,190.67,0.00
104.23.140.146,4,2,0.50,190.78,0.00
104.25.204.148,4,2,0.50,190.78,0.00
104.20.251.184,4,2,0.50,190.88,0.00
104.24.208.128,4,2,0.50,190.96,0.00
172.67.27.130,4,2,0.50,190.99,0.00
104.24.173.100,4,2,0.50,191.53,0.00
104.20.111.161,4,2,0.50,191.90,0.00
172.67.188.149,4,2,0.50,192.13,0.00
104.26.15.227,4,2,0.50,192.36,0.00
104.25.153.199,4,2,0.50,192.38,0.00
